name,realname,magnitude,prob,tectonic_type,batch,video,version,notes,planes
Urewera3,Urewera3,6.99,0.65,Crustal,,,,,[[[-37.8504| 177.3484]| [-37.9629| 177.3848]| [-37.9678| 177.3493]| [-37.8554| 177.313]]| [[-37.9638| 177.3849]| [-38.0996| 177.3998]| [-38.1045| 177.3643]| [-37.9687| 177.3495]]| [[-38.1004| 177.4001]| [-38.1696| 177.4413]| [-38.1745| 177.4058]| [-38.1053| 177.3646]]| [[-38.1705| 177.4416]| [-38.2712| 177.4499]| [-38.2761| 177.4143]| [-38.1754| 177.4061]]| [[-38.2721| 177.4501]| [-38.3262| 177.4714]| [-38.3312| 177.4358]| [-38.277| 177.4145]]]
UrutiBasin,UrutiBasin,6.89,5.69,Crustal,,,,,[[[-41.2767| 176.7527]| [-41.3| 176.2006]| [-41.3| 176.2006]| [-41.2767| 176.7527]]| [[-41.3001| 176.1994]| [-41.3065| 176.1739]| [-41.3065| 176.1739]| [-41.3001| 176.1994]]]
UrutiE,UrutiE,6.72,1.69,Crustal,,,,,[[[-41.0135| 177.0809]| [-41.1361| 176.9567]| [-41.0814| 176.8704]| [-40.9589| 176.9947]]| [[-41.1368| 176.956]| [-41.256| 176.8716]| [-41.2014| 176.7851]| [-41.0822| 176.8697]]| [[-41.2567| 176.8708]| [-41.3029| 176.7735]| [-41.2482| 176.687]| [-41.2021| 176.7843]]]
UrutiN,UrutiN,6.78,2.95,Crustal,,,,,[[[-41.0151| 176.8327]| [-41.0843| 176.7651]| [-40.9365| 176.6523]| [-40.8673| 176.7199]]| [[-41.0849| 176.7643]| [-41.1111| 176.7119]| [-40.9633| 176.599]| [-40.9372| 176.6513]]| [[-41.1114| 176.7108]| [-41.1213| 176.6054]| [-40.9734| 176.4925]| [-40.9637| 176.5978]]]
UrutiR2,UrutiR2,6.46,6.61,Crustal,,,,,[[[-41.1401| 176.9176]| [-41.2761| 176.7534]| [-41.2027| 176.6718]| [-41.0668| 176.836]]]
Volkner01,Volkner01,6.36,5.8,Volcanic,,,,,[[[-37.4968| 177.0261]| [-37.6494| 176.8668]| [-37.6035| 176.8186]| [-37.4509| 176.9779]]]
Volkner02,,5.87,17.25,Volcanic,,,,,[[[-37.4033| 177.105]| [-37.4533| 177.0533]| [-37.4067| 177.0051]| [-37.3567| 177.0568]]]
Volkner03,Volkner03,6.29,10.32,Volcanic,,,,,[[[-37.3801| 177.1595]| [-37.5194| 177.0418]| [-37.4697| 176.9999]| [-37.3305| 177.1176]]]
Volkner04,Volkner04,6.42,13.28,Volcanic,,,,,[[[-37.2318| 177.3278]| [-37.286| 177.2901]| [-37.2387| 177.2444]| [-37.1844| 177.2822]]| [[-37.2868| 177.2894]| [-37.4128| 177.1535]| [-37.3653| 177.1078]| [-37.2394| 177.2437]]]
Volkner05,Volkner05,6.1,9.64,Volcanic,,,,,[[[-37.3801| 177.2178]| [-37.4227| 177.1801]| [-37.3704| 177.1437]| [-37.3279| 177.1814]]| [[-37.4235| 177.1796]| [-37.4727| 177.1534]| [-37.4204| 177.1169]| [-37.3713| 177.1432]]]
Wahianoa,Wahianoa,6.76,1.64,Volcanic,,,,,[[[-39.3782| 175.559]| [-39.3388| 175.6231]| [-39.4099| 175.7004]| [-39.4494| 175.6363]]| [[-39.3382| 175.624]| [-39.3121| 175.673]| [-39.3832| 175.7503]| [-39.4094| 175.7013]]| [[-39.3115| 175.6739]| [-39.2105| 175.7881]| [-39.2816| 175.8653]| [-39.3827| 175.7511]]]
WaihiE,WaihiE,6.61,3.56,Volcanic,,,,,[[[-39.1246| 175.6471]| [-39.0538| 175.6801]| [-39.0802| 175.7737]| [-39.1511| 175.7409]]| [[-39.053| 175.6805]| [-38.9338| 175.7567]| [-38.9602| 175.8502]| [-39.0794| 175.7741]]]
WaihiS,WaihiS,6.62,9.43,Volcanic,,,,,[[[-39.2663| 175.562]| [-39.2255| 175.5669]| [-39.2519| 175.6608]| [-39.2927| 175.6559]]| [[-39.2247| 175.5673]| [-39.1954| 175.5933]| [-39.2219| 175.6871]| [-39.2511| 175.6611]]| [[-39.1946| 175.5938]| [-39.1588| 175.6068]| [-39.1853| 175.7006]| [-39.2211| 175.6876]]| [[-39.158| 175.6072]| [-39.1221| 175.635]| [-39.1485| 175.7287]| [-39.1844| 175.701]]| [[-39.1213| 175.6353]| [-39.0638| 175.6369]| [-39.0903| 175.7306]| [-39.1477| 175.729]]]
WaihiW,WaihiW,6.42,9.76,Volcanic,,,,,[[[-39.0564| 175.6356]| [-39.0038| 175.6849]| [-39.0302| 175.7785]| [-39.0828| 175.7292]]| [[-39.003| 175.6854]| [-38.9372| 175.7118]| [-38.9636| 175.8052]| [-39.0294| 175.779]]]
Waikaremoana,Waikaremoana,7.13,0.48,Crustal,,,,,[[[-37.8638| 177.1566]| [-37.9429| 177.1549]| [-37.9429| 177.119]| [-37.8638| 177.1206]]| [[-37.9438| 177.155]| [-38.0379| 177.1814]| [-38.0379| 177.1454]| [-37.9438| 177.119]]| [[-38.0388| 177.1815]| [-38.1312| 177.1799]| [-38.1312| 177.1438]| [-38.0388| 177.1456]]| [[-38.1321| 177.1797]| [-38.1562| 177.1684]| [-38.1562| 177.1324]| [-38.1321| 177.1436]]| [[-38.1571| 177.1682]| [-38.3762| 177.1766]| [-38.3762| 177.1404]| [-38.1571| 177.1322]]| [[-38.3771| 177.1763]| [-38.5246| 177.1001]| [-38.5246| 177.0639]| [-38.3771| 177.1402]]]
WaimanaN,WaimanaN,7.14,0.47,Crustal,,,,,[[[-37.8637| 177.1564]| [-37.9212| 177.1284]| [-37.9212| 177.0925]| [-37.8637| 177.1204]]| [[-37.9221| 177.1281]| [-37.9829| 177.115]| [-37.9829| 177.079]| [-37.9221| 177.0922]]| [[-37.9838| 177.1149]| [-38.2095| 177.1066]| [-38.2095| 177.0705]| [-37.9838| 177.0789]]| [[-38.2104| 177.1066]| [-38.3679| 177.1248]| [-38.3679| 177.0887]| [-38.2104| 177.0705]]| [[-38.3688| 177.1248]| [-38.5012| 177.0983]| [-38.5012| 177.0621]| [-38.3688| 177.0886]]| [[-38.5021| 177.0982]| [-38.5429| 177.0949]| [-38.5429| 177.0587]| [-38.5021| 177.062]]]
WaimanaS,WaimanaS,7,2.53,Crustal,,,,,[[[-38.5438| 177.0949]| [-38.6179| 177.0899]| [-38.6179| 177.0536]| [-38.5438| 177.0586]]| [[-38.6188| 177.0898]| [-38.7412| 177.05]| [-38.7412| 177.0137]| [-38.6188| 177.0535]]| [[-38.742| 177.0495]| [-38.8613| 176.9236]| [-38.8613| 176.8872]| [-38.742| 177.0132]]| [[-38.8621| 176.9232]| [-39.0112| 176.9133]| [-39.0112| 176.8768]| [-38.8621| 176.8868]]]
Waimarama1-2,,6.51,6.32,Crustal,,,,,[[[-39.8033| 177.1033]| [-39.82| 177.0733]| [-39.7167| 176.9134]| [-39.7| 176.9434]]| [[-39.82| 177.0733]| [-39.8417| 177.0717]| [-39.7383| 176.9117]| [-39.7167| 176.9134]]| [[-39.8417| 177.0717]| [-39.8883| 177.0367]| [-39.785| 176.8766]| [-39.7383| 176.9117]]]
Waimarama3-4,,6.71,3.92,Crustal,,,,,[[[-39.7483| 177.1917]| [-39.8033| 177.1333]| [-39.7| 176.9734]| [-39.645| 177.0319]]| [[-39.8033| 177.1333]| [-39.8483| 177.1233]| [-39.745| 176.9633]| [-39.7| 176.9734]]| [[-39.8483| 177.1233]| [-39.8883| 177.0917]| [-39.785| 176.9316]| [-39.745| 176.9633]]]
WaimeaN,WaimeaN,7,0.52,Crustal,,,,,[[[-41.4597| 173.0105]| [-41.4203| 173.0795]| [-41.4203| 173.0795]| [-41.4597| 173.0105]]| [[-41.4197| 173.0805]| [-41.3103| 173.2895]| [-41.3103| 173.2895]| [-41.4197| 173.0805]]| [[-41.3097| 173.2905]| [-41.2452| 173.4212]| [-41.2452| 173.4212]| [-41.3097| 173.2905]]| [[-41.2447| 173.4221]| [-41.1453| 173.5479]| [-41.1453| 173.5479]| [-41.2447| 173.4221]]| [[-41.1446| 173.5486]| [-41.0637| 173.6047]| [-41.0637| 173.6047]| [-41.1446| 173.5486]]]
WaimeaS,WaimeaS,6.77,0.89,Crustal,,,,,[[[-41.7912| 172.8802]| [-41.6904| 172.9198]| [-41.6904| 172.9198]| [-41.7912| 172.8802]]| [[-41.6896| 172.9198]| [-41.6454| 172.8936]| [-41.6454| 172.8936]| [-41.6896| 172.9198]]| [[-41.6446| 172.8935]| [-41.5371| 172.9348]| [-41.5371| 172.9348]| [-41.6446| 172.8935]]| [[-41.5363| 172.9354]| [-41.4654| 173.0129]| [-41.4654| 173.0129]| [-41.5363| 172.9354]]]
WaiohauN,WaiohauN,6.86,1.22,Crustal,,,,,[[[-38.0438| 176.795]| [-38.1812| 176.8265]| [-38.1812| 176.7904]| [-38.0438| 176.759]]| [[-38.1821| 176.8265]| [-38.2812| 176.815]| [-38.2812| 176.7788]| [-38.1821| 176.7905]]| [[-38.2821| 176.815]| [-38.4045| 176.8315]| [-38.4045| 176.7953]| [-38.2821| 176.7788]]]
WaiohauS,WaiohauS,7.11,0.98,Crustal,,,,,[[[-38.4088| 176.8299]| [-38.6112| 176.8365]| [-38.6112| 176.8003]| [-38.4088| 176.7937]]| [[-38.6121| 176.8364]| [-38.8729| 176.7567]| [-38.8729| 176.7203]| [-38.6121| 176.8001]]| [[-38.8737| 176.7563]| [-39.0229| 176.6352]| [-39.0229| 176.5987]| [-38.8737| 176.7198]]]
Waipiata,Waipiata,7.13,0.55,Crustal,,,,,[[[-45.5714| 169.7273]| [-45.5171| 169.7865]| [-45.5635| 169.9015]| [-45.6178| 169.8423]]| [[-45.5165| 169.7874]| [-45.4287| 169.9298]| [-45.4751| 170.0446]| [-45.5629| 169.9023]]| [[-45.428| 169.9305]| [-45.3555| 169.9618]| [-45.4019| 170.0764]| [-45.4744| 170.0452]]| [[-45.3548| 169.9623]| [-45.2355| 170.0899]| [-45.2818| 170.2043]| [-45.4012| 170.0769]]| [[-45.2348| 170.0908]| [-45.2004| 170.1465]| [-45.2468| 170.2608]| [-45.2812| 170.2051]]| [[-45.1997| 170.1473]| [-45.1188| 170.2216]| [-45.1652| 170.3358]| [-45.2462| 170.2616]]]
WaipukPouk,WaipukPouk,7.22,1.11,Crustal,,,,,[[[-39.7569| 176.7061]| [-39.8428| 176.6434]| [-39.7833| 176.5095]| [-39.6975| 176.5723]]| [[-39.8436| 176.6429]| [-39.9544| 176.6099]| [-39.8949| 176.4757]| [-39.7842| 176.509]]| [[-39.9552| 176.6094]| [-39.9929| 176.5718]| [-39.9333| 176.4376]| [-39.8958| 176.4752]]| [[-39.9936| 176.5711]| [-40.1212| 176.4534]| [-40.0616| 176.319]| [-39.9341| 176.4368]]| [[-40.1218| 176.4526]| [-40.2179| 176.2902]| [-40.1583| 176.1556]| [-40.0624| 176.3181]]]
Waipuna,Waipuna,6.64,2.26,Volcanic,,,,,[[[-39.4685| 175.1271]| [-39.4636| 175.2093]| [-39.5363| 175.175]| [-39.5412| 175.0928]]| [[-39.4636| 175.2105]| [-39.4818| 175.336]| [-39.5545| 175.3018]| [-39.5363| 175.1761]]| [[-39.482| 175.3371]| [-39.4984| 175.4177]| [-39.5711| 175.3834]| [-39.5547| 175.3028]]]
Wairaka01,Wairaka01,6.4,1.36,Volcanic,,,,,[[[-37.0036| 177.6012]| [-37.0827| 177.5831]| [-37.0529| 177.5183]| [-36.9737| 177.5365]]| [[-37.0836| 177.5827]| [-37.1962| 177.4883]| [-37.1662| 177.4234]| [-37.0537| 177.5179]]]
Wairaka02,Wairaka02,6.4,5.37,Volcanic,,,,,[[[-37.1416| 177.4074]| [-37.0688| 177.5082]| [-37.1066| 177.5662]| [-37.1794| 177.4653]]| [[-37.0681| 177.5088]| [-37.0006| 177.5318]| [-37.0384| 177.5897]| [-37.1059| 177.5667]]| [[-36.9999| 177.5324]| [-36.9804| 177.5698]| [-37.0182| 177.6277]| [-37.0378| 177.5903]]]
Wairaka03,,5.99,5.69,Volcanic,,,,,[[[-37.0017| 177.5667]| [-36.97| 177.5983]| [-36.9993| 177.6643]| [-37.031| 177.6327]]| [[-36.97| 177.5983]| [-36.9283| 177.6183]| [-36.9576| 177.6843]| [-36.9993| 177.6643]]]
Wairaka04,,6.03,5.21,Volcanic,,,,,[[[-37.01| 177.515]| [-36.99| 177.5233]| [-37.0342| 177.5748]| [-37.0542| 177.5664]]| [[-36.99| 177.5233]| [-36.9483| 177.595]| [-36.9925| 177.6464]| [-37.0342| 177.5748]]]
Wairaka05,Wairaka05,6.53,4.18,Volcanic,,,,,[[[-36.9731| 177.5324]| [-36.9038| 177.6116]| [-36.9302| 177.6786]| [-36.9996| 177.5994]]| [[-36.903| 177.6121]| [-36.7806| 177.6452]| [-36.807| 177.712]| [-36.9295| 177.679]]| [[-36.7797| 177.6456]| [-36.7188| 177.69]| [-36.7453| 177.7568]| [-36.8062| 177.7124]]]
Wairaka06,,5.8,3.61,Volcanic,,,,,[[[-36.8433| 177.7117]| [-36.79| 177.725]| [-36.8019| 177.7988]| [-36.8552| 177.7855]]]
WairarapNich,Wairarapa,7.83,4.08,Crustal,,,,,[[[-40.7669| 175.711]| [-41.0112| 175.4534]| [-40.9124| 175.2283]| [-40.6686| 175.4863]]| [[-41.0119| 175.4527]| [-41.2079| 175.1985]| [-41.1091| 174.9727]| [-40.9136| 175.2271]]| [[-41.2085| 175.1976]| [-41.4646| 174.8768]| [-41.3657| 174.6502]| [-41.1103| 174.9714]]| [[-41.4652| 174.876]| [-41.5412| 174.7668]| [-41.4426| 174.5398]| [-41.3668| 174.649]]| [[-41.5418| 174.7659]| [-41.7213| 174.3719]| [-41.6224| 174.1444]| [-41.4436| 174.5384]]]
Wairata,Wairata,6.1,5,Crustal,,,,,[[[-38.2604| 177.3417]| [-38.3229| 177.3466]| [-38.3229| 177.3466]| [-38.2604| 177.3417]]]
Wairau,Wairau,7.32,1.99,Crustal,,,,,[[[-41.7915| 172.8806]| [-41.6436| 173.2695]| [-41.6658| 173.2804]| [-41.8137| 172.8913]]| [[-41.6432| 173.2706]| [-41.4452| 174.0295]| [-41.4674| 174.0404]| [-41.6655| 173.2813]]| [[-41.4449| 174.0305]| [-41.3886| 174.1712]| [-41.4108| 174.182]| [-41.467| 174.0413]]| [[-41.3883| 174.1723]| [-41.3568| 174.3544]| [-41.379| 174.3652]| [-41.4105| 174.183]]| [[-41.3568| 174.3556]| [-41.3733| 174.4878]| [-41.3955| 174.4986]| [-41.379| 174.3664]]]
WairoaN,WairoaN,6.68,0.4,Crustal,,,,,[[[-36.9703| 175.0167]| [-37.0246| 175.071]| [-37.0246| 174.9742]| [-36.9703| 174.9199]]| [[-37.0254| 175.0716]| [-37.1896| 175.1495]| [-37.1896| 175.0524]| [-37.0253| 174.9747]]]
Waitangi,Waitangi,6.41,0.8,Crustal,,,,,[[[-44.5505| 170.2967]| [-44.6863| 170.3679]| [-44.7107| 170.3085]| [-44.5748| 170.2374]]]
Waitawhiti,Waitawhiti,6.49,4.15,Crustal,,,,,[[[-40.6898| 176.0539]| [-40.6521| 176.1064]| [-40.6969| 176.156]| [-40.7346| 176.1035]]| [[-40.6515| 176.1072]| [-40.6271| 176.138]| [-40.6719| 176.1877]| [-40.6963| 176.1568]]| [[-40.6267| 176.139]| [-40.6202| 176.2129]| [-40.665| 176.2625]| [-40.6716| 176.1886]]]
Waitohi,Waitohi,6.86,0.97,Crustal,,,,,[[[-42.7469| 172.6709]| [-42.7846| 172.6234]| [-42.746| 172.4794]| [-42.7084| 172.527]]| [[-42.785| 172.6224]| [-42.8031| 172.5519]| [-42.7645| 172.4079]| [-42.7465| 172.4784]]| [[-42.8035| 172.5509]| [-42.8146| 172.5351]| [-42.776| 172.3911]| [-42.765| 172.4069]]| [[-42.8153| 172.5346]| [-42.8528| 172.5346]| [-42.8142| 172.3905]| [-42.7768| 172.3906]]| [[-42.8536| 172.5342]| [-42.8729| 172.5134]| [-42.8343| 172.3692]| [-42.815| 172.3901]]| [[-42.8736| 172.5125]| [-42.9496| 172.4151]| [-42.9109| 172.2708]| [-42.835| 172.3684]]| [[-42.95| 172.414]| [-42.9614| 172.3619]| [-42.9228| 172.2175]| [-42.9115| 172.2697]]]
Waitot1011,Waitot1011,7,0.54,Crustal,,,,,[[[-39.7319| 174.7812]| [-39.7828| 174.7336]| [-39.7321| 174.6955]| [-39.6812| 174.7432]]| [[-39.7836| 174.733]| [-39.8995| 174.6585]| [-39.8487| 174.6204]| [-39.7329| 174.6949]]| [[-39.9002| 174.6579]| [-39.9328| 174.6335]| [-39.8821| 174.5954]| [-39.8495| 174.6198]]| [[-39.9336| 174.633]| [-39.9994| 174.6001]| [-39.9487| 174.5619]| [-39.8829| 174.5948]]| [[-40.0003| 174.5997]| [-40.0994| 174.5667]| [-40.0487| 174.5285]| [-39.9496| 174.5616]]| [[-40.1003| 174.5663]| [-40.1495| 174.5335]| [-40.0987| 174.4952]| [-40.0496| 174.528]]]
Waitot8to9,Waitot8to9,6.95,1.31,Crustal,,,,,[[[-39.9004| 174.6665]| [-39.9663| 174.6335]| [-39.9663| 174.6335]| [-39.9004| 174.6665]]| [[-39.9671| 174.6333]| [-40.0495| 174.6333]| [-40.0495| 174.6333]| [-39.9671| 174.6333]]| [[-40.0504| 174.6331]| [-40.1329| 174.5836]| [-40.1329| 174.5836]| [-40.0504| 174.6331]]| [[-40.1336| 174.5829]| [-40.1664| 174.5338]| [-40.1664| 174.5338]| [-40.1336| 174.5829]]| [[-40.167| 174.5329]| [-40.2664| 174.4004]| [-40.2664| 174.4004]| [-40.167| 174.5329]]]
WaverOkaia1,WaverOkaia1,6.93,0.12,Crustal,,,,,[[[-40.033| 174.5085]| [-39.9839| 174.5085]| [-40.0131| 174.5747]| [-40.0622| 174.5748]]| [[-39.983| 174.5087]| [-39.8838| 174.55]| [-39.9131| 174.6161]| [-40.0122| 174.5749]]| [[-39.883| 174.5503]| [-39.7838| 174.5817]| [-39.8131| 174.6477]| [-39.9122| 174.6164]]| [[-39.783| 174.5822]| [-39.6671| 174.6898]| [-39.6963| 174.7558]| [-39.8123| 174.6482]]]
WellP,WellP,7.19,5.73,Crustal,,,,,[[[-40.1886| 175.9712]| [-40.3279| 175.8369]| [-40.3097| 175.7957]| [-40.1705| 175.9301]]| [[-40.3286| 175.8362]| [-40.4429| 175.7219]| [-40.4248| 175.6807]| [-40.3105| 175.795]]| [[-40.4437| 175.7213]| [-40.6896| 175.5285]| [-40.6714| 175.4872]| [-40.4255| 175.68]]]
WellTeast,WellTeast,7.09,6.8,Crustal,,,,,[[[-40.697| 175.5247]| [-40.8361| 175.4767]| [-40.7787| 175.4131]| [-40.6396| 175.4612]]| [[-40.8369| 175.4763]| [-40.8911| 175.4418]| [-40.8337| 175.3782]| [-40.7796| 175.4127]]| [[-40.8919| 175.4412]| [-40.9745| 175.3619]| [-40.9171| 175.2982]| [-40.8345| 175.3775]]| [[-40.9752| 175.3612]| [-41.0695| 175.2552]| [-41.0121| 175.1915]| [-40.9179| 175.2974]]| [[-41.0701| 175.2543]| [-41.083| 175.2187]| [-41.0256| 175.1549]| [-41.0127| 175.1905]]]
WellWHV,Wellington (Hutt Valley),7.22,5.81,Crustal,2,https://www.youtube.com/watch?v=J9NT4dYmK6Y,1,,[[[-41.0701| 175.1944]| [-41.0748| 175.1755]| [-41.0567| 175.1338]| [-41.052| 175.1527]]| [[-41.0751| 175.1744]| [-41.1214| 175.0421]| [-41.1033| 175.0004]| [-41.057| 175.1327]]| [[-41.1219| 175.0411]| [-41.2747| 174.7754]| [-41.2565| 174.7336]| [-41.1038| 174.9994]]| [[-41.2753| 174.7745]| [-41.3629| 174.677]| [-41.3448| 174.6351]| [-41.2572| 174.7327]]| [[-41.3636| 174.6762]| [-41.4396| 174.582]| [-41.4215| 174.5401]| [-41.3455| 174.6343]]| [[-41.4402| 174.5811]| [-41.4697| 174.5221]| [-41.4515| 174.4802]| [-41.4221| 174.5392]]]
Whakaari01,Whakaari01,5.95,9.7,Volcanic,,,,,[[[-37.6381| 176.9627]| [-37.6579| 176.8705]| [-37.5991| 176.8574]| [-37.5793| 176.9496]]]
Whakaari02,Whakaari02,6.02,8.27,Volcanic,,,,,[[[-37.595| 177.0711]| [-37.6095| 177.0454]| [-37.5518| 177.0259]| [-37.5373| 177.0516]]| [[-37.6099| 177.0444]| [-37.6312| 176.9688]| [-37.5735| 176.9493]| [-37.5522| 177.0248]]]
Whakaari03,Whakaari03,6.08,8.86,Volcanic,,,,,[[[-37.5285| 177.1577]| [-37.5561| 177.1334]| [-37.5117| 177.0829]| [-37.4842| 177.1073]]| [[-37.5568| 177.1327]| [-37.6045| 177.0701]| [-37.5601| 177.0197]| [-37.5125| 177.0822]]]
Whakaari04,Whakaari04,6.18,14.68,Volcanic,,,,,[[[-37.4884| 177.1193]| [-37.5745| 176.9951]| [-37.5353| 176.9384]| [-37.4492| 177.0625]]]
Whakaipo,Whakaipo,5.98,4.61,Volcanic,,,,,[[[-38.6102| 176.0295]| [-38.6895| 175.9701]| [-38.6631| 175.9298]| [-38.5839| 175.9893]]]
WhakataneN,WhakataneN,7.14,2.09,Crustal,,,,,[[[-37.8371| 177.0314]| [-37.8879| 177.0084]| [-37.8879| 176.9725]| [-37.8371| 176.9955]]| [[-37.8887| 177.0079]| [-37.9346| 176.9752]| [-37.9346| 176.9392]| [-37.8887| 176.972]]| [[-37.9354| 176.975]| [-38.1112| 177.0248]| [-38.1112| 176.9887]| [-37.9354| 176.9391]]| [[-38.1121| 177.0248]| [-38.2445| 177.0]| [-38.2445| 176.9639]| [-38.1121| 176.9888]]| [[-38.2454| 177.0]| [-38.3979| 177.0215]| [-38.3979| 176.9853]| [-38.2454| 176.9639]]| [[-38.3988| 177.0215]| [-38.4912| 177.0133]| [-38.4912| 176.977]| [-38.3988| 176.9853]]]
WhakataneS,WhakataneS,6.99,2.88,Crustal,,,,,[[[-38.4921| 177.0131]| [-38.5612| 176.9884]| [-38.5515| 176.9543]| [-38.4824| 176.979]]| [[-38.5621| 176.9881]| [-38.6312| 176.965]| [-38.6215| 176.9309]| [-38.5524| 176.954]]| [[-38.632| 176.9645]| [-38.6996| 176.8903]| [-38.6899| 176.8561]| [-38.6223| 176.9304]]| [[-38.7004| 176.8896]| [-38.8012| 176.8301]| [-38.7915| 176.796]| [-38.6907| 176.8555]]| [[-38.8021| 176.8298]| [-38.9395| 176.8033]| [-38.9298| 176.7691]| [-38.7924| 176.7956]]]
Whangamata,Whangamata,6.07,7.58,Volcanic,,,,,[[[-38.6498| 175.9205]| [-38.5605| 176.0098]| [-38.5895| 176.047]| [-38.6788| 175.9577]]]
WhangamataW,WhangamataW,6.15,8.95,Volcanic,,,,,[[[-38.5997| 175.9107]| [-38.5004| 176.0299]| [-38.511| 176.0806]| [-38.6104| 175.9614]]]
WharaToCampB,WharaToCampB,6.96,4.48,Crustal,,,,,[[[-41.7152| 174.7195]| [-41.8528| 174.5985]| [-41.7953| 174.5339]| [-41.6578| 174.6549]]| [[-41.8534| 174.5977]| [-41.9913| 174.3137]| [-41.9337| 174.249]| [-41.796| 174.5328]]]
WhareamaBank,WhareamaBank,7.24,1.62,Crustal,,,,,[[[-40.8934| 176.776]| [-41.0177| 176.6101]| [-40.8787| 176.4562]| [-40.7545| 176.6219]]| [[-41.0183| 176.6092]| [-41.1328| 176.3635]| [-40.9937| 176.2094]| [-40.8795| 176.4548]]| [[-41.1334| 176.3626]| [-41.2811| 176.1834]| [-41.1419| 176.0289]| [-40.9945| 176.208]]]
Wharekauhau,Wharekauhau,7.12,3.46,Crustal,,,,,[[[-41.262| 175.1346]| [-41.3044| 175.133]| [-41.2237| 174.9475]| [-41.1813| 174.9493]]| [[-41.3052| 175.1326]| [-41.5411| 174.9033]| [-41.4603| 174.7173]| [-41.2247| 174.947]]| [[-41.5417| 174.9024]| [-41.6013| 174.7568]| [-41.5205| 174.5706]| [-41.4612| 174.7162]]]
WheaoN,WheaoN,6.85,0.46,Crustal,,,,,[[[-38.3087| 176.7896]| [-38.4113| 176.7085]| [-38.4015| 176.6745]| [-38.299| 176.7556]]| [[-38.4121| 176.7081]| [-38.5262| 176.6783]| [-38.5165| 176.6443]| [-38.4024| 176.6741]]| [[-38.527| 176.6779]| [-38.5929| 176.6269]| [-38.5832| 176.5928]| [-38.5173| 176.6439]]| [[-38.5937| 176.6264]| [-38.6295| 176.6134]| [-38.6198| 176.5793]| [-38.584| 176.5923]]]
WheaoS,WheaoS,6.95,0.36,Crustal,,,,,[[[-38.6304| 176.6131]| [-38.7179| 176.5817]| [-38.7082| 176.5476]| [-38.6207| 176.579]]| [[-38.7188| 176.5816]| [-39.0695| 176.5949]| [-39.0598| 176.5606]| [-38.709| 176.5474]]]
WhirinakiALL,WhirinakiALL,6.33,0.47,Volcanic,,,,,[[[-38.2985| 176.276]| [-38.3379| 176.2235]| [-38.3104| 176.1847]| [-38.271| 176.2372]]| [[-38.3386| 176.2228]| [-38.3795| 176.1901]| [-38.352| 176.1512]| [-38.3111| 176.1839]]]
WhirinakiE,WhirinakiE,6.04,0.98,Volcanic,,,,,[[[-38.2985| 176.276]| [-38.3379| 176.2235]| [-38.3104| 176.1847]| [-38.271| 176.2372]]| [[-38.3386| 176.2228]| [-38.3795| 176.1901]| [-38.352| 176.1512]| [-38.3111| 176.1839]]]
WhirinakiW,WhirinakiW,5.97,1.72,Volcanic,,,,,[[[-38.2935| 176.2528]| [-38.3695| 176.1884]| [-38.342| 176.1496]| [-38.2661| 176.2139]]]
WhiteCk,White Creek,7.41,0.12,Crustal,2,,,,[[[-42.0246| 172.0989]| [-41.8988| 172.1436]| [-41.9219| 172.3211]| [-42.0478| 172.2767]]| [[-41.8979| 172.1438]| [-41.8522| 172.152]| [-41.8753| 172.3294]| [-41.9211| 172.3213]]| [[-41.8513| 172.1523]| [-41.7571| 172.1969]| [-41.7803| 172.374]| [-41.8745| 172.3297]]| [[-41.7563| 172.1972]| [-41.5955| 172.2237]| [-41.6186| 172.4003]| [-41.7794| 172.3743]]| [[-41.5946| 172.2237]| [-41.3022| 172.1955]| [-41.3254| 172.3713]| [-41.6177| 172.4004]]| [[-41.3013| 172.1956]| [-41.2138| 172.2419]| [-41.2369| 172.4175]| [-41.3245| 172.3715]]| [[-41.2129| 172.242]| [-41.1088| 172.2205]| [-41.132| 172.3958]| [-41.2361| 172.4176]]| [[-41.1079| 172.2204]| [-40.9555| 172.2337]| [-40.9786| 172.4086]| [-41.1311| 172.3958]]]
WhiteIs01,WhiteIs01,6.45,5.53,Volcanic,,,,,[[[-37.7235| 177.1477]| [-37.9111| 176.9501]| [-37.8727| 176.8922]| [-37.6851| 177.0898]]]
WhiteIs02,WhiteIs02,6.2,6.94,Volcanic,,,,,[[[-37.6567| 177.2777]| [-37.7511| 177.1552]| [-37.7053| 177.1067]| [-37.611| 177.2292]]]
WhiteIs03,WhiteIs03,6.17,6.41,Volcanic,,,,,[[[-37.5787| 177.3063]| [-37.6311| 177.308]| [-37.6107| 177.2371]| [-37.5582| 177.2355]]| [[-37.632| 177.3078]| [-37.6561| 177.2965]| [-37.6357| 177.2256]| [-37.6115| 177.2369]]| [[-37.6569| 177.296]| [-37.6929| 177.2583]| [-37.6724| 177.1875]| [-37.6365| 177.2251]]]
WhiteIsN01,WhiteIsN01,6.31,0.56,Volcanic,,,,,[[[-37.202| 177.5546]| [-37.2794| 177.5298]| [-37.2495| 177.4649]| [-37.1721| 177.4896]]| [[-37.2802| 177.5294]| [-37.3312| 177.4867]| [-37.3013| 177.4217]| [-37.2504| 177.4644]]| [[-37.332| 177.4863]| [-37.3644| 177.4798]| [-37.3345| 177.4147]| [-37.3021| 177.4212]]]
